observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Professional, Scientific & Technical Activities","Professional, Scientific & Technical Activities",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
231.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Administrative and Support Service Activities,Administrative and Support Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
9.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Administrative and Support Service Activities,Administrative and Support Service Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Administrative and Support Service Activities,Administrative and Support Service Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
366.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Public Administration,Public Administration,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
2.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Public Administration,Public Administration,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Public Administration,Public Administration,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
270.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Education,Education,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
2.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Education,Education,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Education,Education,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
248.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Health and Social Work,Health and Social Work,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
1.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Health and Social Work,Health and Social Work,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Health and Social Work,Health and Social Work,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
257.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Arts, Entertainment and Recreation","Arts, Entertainment and Recreation",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
10.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Arts, Entertainment and Recreation","Arts, Entertainment and Recreation",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Arts, Entertainment and Recreation","Arts, Entertainment and Recreation",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
228.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Service Activities,Other Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
6.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Service Activities,Other Service Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Service Activities,Other Service Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
205.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
2.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
581.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Mining and Quarrying,Mining and Quarrying,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
60.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Mining and Quarrying,Mining and Quarrying,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Mining and Quarrying,Mining and Quarrying,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
313.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Food Products, Beverages and Tobacco ","Manufacturing - Food Products, Beverages and Tobacco ",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
11.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Food Products, Beverages and Tobacco ","Manufacturing - Food Products, Beverages and Tobacco ",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Food Products, Beverages and Tobacco ","Manufacturing - Food Products, Beverages and Tobacco ",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
234.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Textiles, Leather and Clothing","Manufacturing - Textiles, Leather and Clothing",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
5.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Textiles, Leather and Clothing","Manufacturing - Textiles, Leather and Clothing",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
