observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
31888.121218,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
29889.0769369,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
29803.407952,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2010.0,2010.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
30797.556544,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
31084.0848831,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
32692.296782,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
34377.013857,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
146.0,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1980.0,1980.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
135.4,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1981.0,1981.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
136.3,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1982.0,1982.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
145.0,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1983.0,1983.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
154.5,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1984.0,1984.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
167.0,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1985.0,1985.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
158.2,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1986.0,1986.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
178.2,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1987.0,1987.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
172.9,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1988.0,1988.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
186.5,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1989.0,1989.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
196.1,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1990.0,1990.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
186.4,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1991.0,1991.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
186.3,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1992.0,1992.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
189.544,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1993.0,1993.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
191.816,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1994.0,1994.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
220.335,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1995.0,1995.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
219.764,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1996.0,1996.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
222.527,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
230.777,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
211.735,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
203.758889476,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
